Ano,Mês,CODCEST,FAMILIA,QTDITEM,preço_medio
2018,outubro,2806100,POTE RED NITRON C TRAVA 450ML 022,2,"R$7,09"
2018,novembro,2806100,POTE RASO NITRON C TRAVA 270ML,6,"R$5,99"
2018,novembro,2806100,POTE RED NITRON C TRAVA 450ML 022,3,"R$7,09"
2018,dezembro,2806100,POTE RASO NITRON C TRAVA 270ML,2,"R$5,99"
2019,janeiro,2806100,POTE QUADRADO NITRON C TRAVA 360ML,8,"R$5,79"
2019,janeiro,2806100,POTE RASO NITRON C TRAVA 270ML,20,"R$5,79"
2019,janeiro,2806100,POTE RED NITRON C TRAVA 450ML 022,13,"R$6,49"
2019,fevereiro,2806100,POTE RASO NITRON C TRAVA 270ML,7,"R$5,79"
2019,fevereiro,2806100,POTE RED NITRON C TRAVA 450ML 022,7,"R$6,49"
2019,março,2806100,POTE RASO NITRON C TRAVA 270ML,25,"R$5,79"
2019,março,2806100,POTE RED NITRON C TRAVA 450ML 022,1,"R$6,49"
2019,abril,2806100,GARRAFA PLT COLOR 600ML,105,"R$5,99"
2019,abril,2806100,POTE RASO NITRON C TRAVA 270ML,8,"R$6,09"
2019,maio,2806100,GARRAFA PLT COLOR 600ML,158,"R$5,99"
2019,maio,2806100,POTE QUADRADO NITRON C TRAVA 360ML,13,"R$5,79"
2019,maio,2806100,POTE RASO NITRON C TRAVA 270ML,10,"R$6,49"
2019,junho,2806100,GARRAFA PLT COLOR 600ML,197,"R$6,96"
2019,junho,2806100,POTE QUADRADO NITRON C TRAVA 360ML,19,"R$5,83"
2019,junho,2806100,POTE RASO NITRON C TRAVA 270ML,13,"R$6,49"
2019,junho,2806100,POTE RED NITRON C TRAVA 450ML 022,10,"R$6,99"
2019,julho,2806100,GARRAFA PLT COLOR 600ML,47,"R$6,99"
2019,julho,2806100,POTE QUADRADO NITRON C TRAVA 360ML,8,"R$5,99"
2019,julho,2806100,POTE RASO NITRON C TRAVA 270ML,13,"R$6,49"
2019,julho,2806100,POTE RED NITRON C TRAVA 450ML 022,1,"R$6,99"
2018,julho,2806200,ACETO BALSAMICO GALLO VIDRO 250ML,2,"R$18,49"
2018,julho,2806200,ACETO BALSAMICO PAGANINI 500ML,4,"R$16,79"
2018,julho,2806200,AGUA DE COCO DO VALE 200ML,58,"R$1,99"
2018,julho,2806200,LEITE COCO SABOR DO NORDESTE 200ML,99,"R$2,79"
2018,julho,2806200,LEITE COCO SABOR DO NORDESTE 500ML,7,"R$5,59"
2018,julho,2806200,LEITE DE COCO DO VALE 200ML,111,"R$3,89"
2018,julho,2806200,LEITE DE COCO DO VALE 200ML LIGHT,73,"R$3,09"
2018,julho,2806200,LEITE DE COCO DO VALE 200ML RTG,70,"R$2,99"
2018,julho,2806200,LEITE DE COCO DO VALE 500ML,2,"R$7,59"
2018,julho,2806200,LEITE DE COCO DO VALE 500ML LIGHT,19,"R$6,79"
2018,julho,2806200,LEITE DE COCO DO VALE 500ML RTG,3,"R$6,29"
2018,julho,2806200,LEITE DE COCO DUCOCO 200ML LIGHT,39,"R$3,99"
2018,julho,2806200,LEITE DE COCO DUCOCO 200ML TP,4,"R$3,79"
2018,julho,2806200,LEITE DE COCO DUCOCO 200ML VIDRO,29,"R$3,99"
2018,julho,2806200,LEITE DE COCO DUCOCO 500ML,12,"R$9,49"
2018,julho,2806200,LEITE DE COCO MAIS COCO 200ML VIDRO,215,"R$3,79"
2018,julho,2806200,LEITE DE COCO MAIS COCO 500ML VIDRO,14,"R$6,59"
2018,julho,2806200,LEITE DE COCO SOCOCO 200ML LIGHT TP,1,"R$5,09"
2018,julho,2806200,LEITE DE COCO SOCOCO 200ML LIGHT VD,42,"R$5,16"
2018,julho,2806200,LEITE DE COCO SOCOCO 200ML RTC VD,38,"R$4,39"
2018,julho,2806200,LEITE DE COCO SOCOCO 200ML TP,17,"R$5,59"
2018,julho,2806200,LEITE DE COCO SOCOCO 200ML VIDRO TR,28,"R$5,35"
2018,julho,2806200,LEITE DE COCO SOCOCO 500ML LIGHT VD,7,"R$7,89"
2018,julho,2806200,LEITE DE COCO SOCOCO 500ML RTC VD,18,"R$8,30"
2018,julho,2806200,LEITE DE COCO SOCOCO 500ML VIDRO,15,"R$11,15"
2018,julho,2806200,MOLHO DE ALHO MARATA 150ML,6,"R$2,19"
2018,julho,2806200,MOLHO DE LIMAO MARATA 150ML,5,"R$2,19"
2018,julho,2806200,MOLHO INGLES MARATA 150ML,7,"R$2,09"
2018,julho,2806200,VINAGRE ALCOOL FIGUEIRA 500ML,137,"R$1,59"
2018,julho,2806200,VINAGRE ALCOOL LORD 300ML,108,"R$1,49"
2018,julho,2806200,VINAGRE ALCOOL LORD 300ML LIMAO,70,"R$1,69"
2018,julho,2806200,VINAGRE ALCOOL LORD 500ML,158,"R$1,99"
2018,julho,2806200,VINAGRE ALCOOL LORD 500ML LIMAO,53,"R$2,29"
2018,julho,2806200,VINAGRE ALCOOL LORD 750ML,111,"R$2,99"
2018,julho,2806200,VINAGRE ALCOOL MESTRE CUCA 500ML,66,"R$1,89"
2018,julho,2806200,VINAGRE ALCOOL MESTRE CUCA 750ML,119,"R$2,49"
2018,julho,2806200,VINAGRE ALCOOL MINHOTO 500ML,25,"R$2,19"
2018,julho,2806200,VINAGRE ALCOOL MINHOTO 500ML ALHO,26,"R$2,49"
2018,julho,2806200,VINAGRE ALCOOL MINHOTO 500ML LIMAO,59,"R$2,49"
2018,julho,2806200,VINAGRE ALCOOL MINHOTO 750ML,15,"R$2,69"
2018,julho,2806200,VINAGRE ALCOOL MINHOTO L500 P450ML,255,"R$1,89"
2018,julho,2806200,VINAGRE ALCOOL REGINA 500ML,258,"R$1,69"
2018,julho,2806200,VINAGRE ALCOOL REGINA 500ML C MACA,284,"R$2,61"
2018,julho,2806200,VINAGRE ALCOOL REGINA C ALHO 500ML,37,"R$2,59"
2018,julho,2806200,VINAGRE ALCOOL REGINA C LIMAO 500ML,86,"R$2,59"
2018,julho,2806200,VINAGRE BRANCO LORD 500ML,3,"R$7,59"
2018,julho,2806200,VINAGRE MACA LORD 500ML,39,"R$7,69"
2018,julho,2806200,VINAGRE MACA MINHOTO 500ML,147,"R$4,47"
2018,julho,2806200,VINAGRE MINHOTO 500ML BRANCO,8,"R$3,89"
2018,julho,2806200,VINAGRE MINHOTO 500ML TINTO,22,"R$4,19"
2018,julho,2806200,VINAGRE ROSANI 500ML ARROZ,6,"R$4,49"
2018,julho,2806200,VINAGRE ROSANI 500ML MACA,35,"R$4,74"
2018,julho,2806200,VINAGRE ROSANI 500ML TINTO,2,"R$5,29"
2018,julho,2806200,VINAGRE ROSANI 500ML VINHO BCO,2,"R$6,19"
2018,agosto,2806200,ACETO BALSAMICO GALLO VIDRO 250ML,6,"R$18,49"
2018,agosto,2806200,ACETO BALSAMICO PAGANINI 500ML,9,"R$16,79"
2018,agosto,2806200,AGUA DE COCO DO VALE 200ML,23,"R$1,99"
2018,agosto,2806200,LEITE COCO SABOR DO NORDESTE 200ML,504,"R$2,79"
2018,agosto,2806200,LEITE COCO SABOR DO NORDESTE 500ML,76,"R$5,59"
2018,agosto,2806200,LEITE DE COCO DO VALE 200ML,102,"R$3,89"
2018,agosto,2806200,LEITE DE COCO DO VALE 200ML LIGHT,56,"R$3,09"
2018,agosto,2806200,LEITE DE COCO DO VALE 200ML RTG,226,"R$2,99"
2018,agosto,2806200,LEITE DE COCO DO VALE 500ML,28,"R$7,59"
2018,agosto,2806200,LEITE DE COCO DO VALE 500ML LIGHT,22,"R$6,84"
2018,agosto,2806200,LEITE DE COCO DO VALE 500ML RTG,24,"R$6,37"
2018,agosto,2806200,LEITE DE COCO DUCOCO 200ML LIGHT,34,"R$3,99"
2018,agosto,2806200,LEITE DE COCO DUCOCO 200ML TP,14,"R$3,79"
2018,agosto,2806200,LEITE DE COCO DUCOCO 200ML VIDRO,204,"R$3,07"
2018,agosto,2806200,LEITE DE COCO DUCOCO 500ML,7,"R$9,49"
2018,agosto,2806200,LEITE DE COCO MAIS COCO 200ML VIDRO,365,"R$3,37"
2018,agosto,2806200,LEITE DE COCO MAIS COCO 500ML VIDRO,21,"R$7,49"
2018,agosto,2806200,LEITE DE COCO SOCOCO 200ML LIGHT VD,66,"R$5,25"
2018,agosto,2806200,LEITE DE COCO SOCOCO 200ML RTC VD,87,"R$4,39"
2018,agosto,2806200,LEITE DE COCO SOCOCO 200ML TP,26,"R$5,59"
2018,agosto,2806200,LEITE DE COCO SOCOCO 200ML VIDRO TR,103,"R$5,35"
2018,agosto,2806200,LEITE DE COCO SOCOCO 500ML LIGHT VD,4,"R$7,89"
2018,agosto,2806200,LEITE DE COCO SOCOCO 500ML RTC VD,30,"R$9,31"
2018,agosto,2806200,LEITE DE COCO SOCOCO 500ML VIDRO,13,"R$12,18"
2018,agosto,2806200,MOLHO DE ALHO MARATA 150ML,4,"R$2,19"
2018,agosto,2806200,MOLHO DE LIMAO MARATA 150ML,15,"R$2,15"
2018,agosto,2806200,MOLHO INGLES MARATA 150ML,11,"R$2,09"
2018,agosto,2806200,VINAGRE ALCOOL FIGUEIRA 500ML,30,"R$1,63"
2018,agosto,2806200,VINAGRE ALCOOL LORD 300ML,306,"R$1,49"
2018,agosto,2806200,VINAGRE ALCOOL LORD 300ML LIMAO,183,"R$1,69"
2018,agosto,2806200,VINAGRE ALCOOL LORD 500ML,562,"R$1,99"
2018,agosto,2806200,VINAGRE ALCOOL LORD 500ML LIMAO,153,"R$2,29"
2018,agosto,2806200,VINAGRE ALCOOL LORD 750ML,335,"R$2,99"
2018,agosto,2806200,VINAGRE ALCOOL MESTRE CUCA 500ML,187,"R$1,89"
2018,agosto,2806200,VINAGRE ALCOOL MESTRE CUCA 750ML,340,"R$2,49"
2018,agosto,2806200,VINAGRE ALCOOL MINHOTO 500ML,26,"R$2,19"
2018,agosto,2806200,VINAGRE ALCOOL MINHOTO 500ML ALHO,57,"R$2,49"
2018,agosto,2806200,VINAGRE ALCOOL MINHOTO 500ML LIMAO,92,"R$2,49"
2018,agosto,2806200,VINAGRE ALCOOL MINHOTO 750ML,1,"R$2,69"
2018,agosto,2806200,VINAGRE ALCOOL MINHOTO L500 P450ML,155,"R$1,89"
2018,agosto,2806200,VINAGRE ALCOOL REGINA 500ML,743,"R$1,67"
2018,agosto,2806200,VINAGRE ALCOOL REGINA 500ML C MACA,843,"R$2,64"
2018,agosto,2806200,VINAGRE ALCOOL REGINA C ALHO 500ML,125,"R$2,59"
2018,agosto,2806200,VINAGRE ALCOOL REGINA C LIMAO 500ML,282,"R$2,59"
2018,agosto,2806200,VINAGRE BRANCO LORD 500ML,3,"R$7,59"
2018,agosto,2806200,VINAGRE MACA LORD 500ML,52,"R$7,69"
2018,agosto,2806200,VINAGRE MACA MINHOTO 500ML,87,"R$4,49"
2018,agosto,2806200,VINAGRE MINHOTO 500ML BRANCO,23,"R$3,89"
2018,agosto,2806200,VINAGRE MINHOTO 500ML TINTO,32,"R$4,19"
2018,agosto,2806200,VINAGRE ROSANI 500ML ARROZ,19,"R$4,49"
2018,agosto,2806200,VINAGRE ROSANI 500ML MACA,179,"R$4,89"
2018,agosto,2806200,VINAGRE ROSANI 500ML TINTO,18,"R$5,29"
2018,agosto,2806200,VINAGRE ROSANI 500ML VINHO BCO,13,"R$6,19"
2018,agosto,2806200,VINAGRE TINTO LORD 500ML,3,"R$7,49"
2018,setembro,2806200,ACETO BALSAMICO GALLO VIDRO 250ML,2,"R$18,49"
2018,setembro,2806200,ACETO BALSAMICO PAGANINI 500ML,5,"R$16,79"
2018,setembro,2806200,AGUA DE COCO DO VALE 200ML,11,"R$1,99"
2018,setembro,2806200,LEITE COCO SABOR DO NORDESTE 200ML,333,"R$2,79"
2018,setembro,2806200,LEITE COCO SABOR DO NORDESTE 500ML,91,"R$5,59"
2018,setembro,2806200,LEITE DE COCO DO VALE 200ML,113,"R$3,89"
2018,setembro,2806200,LEITE DE COCO DO VALE 200ML LIGHT,105,"R$3,13"
2018,setembro,2806200,LEITE DE COCO DO VALE 200ML RTG,240,"R$3,05"
2018,setembro,2806200,LEITE DE COCO DO VALE 500ML,6,"R$7,62"
2018,setembro,2806200,LEITE DE COCO DO VALE 500ML LIGHT,25,"R$7,01"
2018,setembro,2806200,LEITE DE COCO DO VALE 500ML RTG,23,"R$6,59"
2018,setembro,2806200,LEITE DE COCO DUCOCO 200ML LIGHT,26,"R$3,99"
2018,setembro,2806200,LEITE DE COCO DUCOCO 200ML TP,6,"R$3,79"
2018,setembro,2806200,LEITE DE COCO DUCOCO 200ML VIDRO,173,"R$3,13"
2018,setembro,2806200,LEITE DE COCO DUCOCO 500ML,10,"R$9,61"
2018,setembro,2806200,LEITE DE COCO MAIS COCO 200ML VIDRO,622,"R$2,84"
2018,setembro,2806200,LEITE DE COCO MAIS COCO 500ML VIDRO,22,"R$9,29"
2018,setembro,2806200,LEITE DE COCO SOCOCO 200ML LIGHT TP,1,"R$5,09"
2018,setembro,2806200,LEITE DE COCO SOCOCO 200ML LIGHT VD,52,"R$5,27"
2018,setembro,2806200,LEITE DE COCO SOCOCO 200ML RTC VD,49,"R$4,39"
2018,setembro,2806200,LEITE DE COCO SOCOCO 200ML TP,13,"R$5,59"
2018,setembro,2806200,LEITE DE COCO SOCOCO 200ML VIDRO TR,80,"R$5,35"
2018,setembro,2806200,LEITE DE COCO SOCOCO 500ML RTC VD,17,"R$12,49"
2018,setembro,2806200,LEITE DE COCO SOCOCO 500ML VIDRO,6,"R$13,99"
2018,setembro,2806200,MOLHO DE ALHO MARATA 150ML,2,"R$2,19"
2018,setembro,2806200,MOLHO DE LIMAO MARATA 150ML,1,"R$2,19"
2018,setembro,2806200,MOLHO INGLES MARATA 150ML,5,"R$2,09"
2018,setembro,2806200,MOLHO SALSA MARATA 150ML,1,"R$2,09"
2018,setembro,2806200,VINAGRE ALCOOL FIGUEIRA 500ML,243,"R$1,69"
2018,setembro,2806200,VINAGRE ALCOOL LORD 300ML,309,"R$1,50"
2018,setembro,2806200,VINAGRE ALCOOL LORD 300ML LIMAO,205,"R$1,69"
2018,setembro,2806200,VINAGRE ALCOOL LORD 500ML,475,"R$2,01"
2018,setembro,2806200,VINAGRE ALCOOL LORD 500ML LIMAO,138,"R$2,29"
2018,setembro,2806200,VINAGRE ALCOOL LORD 750ML,340,"R$2,99"
2018,setembro,2806200,VINAGRE ALCOOL MESTRE CUCA 500ML,29,"R$1,89"
2018,setembro,2806200,VINAGRE ALCOOL MESTRE CUCA 750ML,356,"R$2,49"
2018,setembro,2806200,VINAGRE ALCOOL MINHOTO 500ML,97,"R$2,19"
2018,setembro,2806200,VINAGRE ALCOOL MINHOTO 500ML ALHO,54,"R$2,49"
2018,setembro,2806200,VINAGRE ALCOOL MINHOTO 500ML LIMAO,74,"R$2,49"
2018,setembro,2806200,VINAGRE ALCOOL MINHOTO 750ML,206,"R$2,69"
2018,setembro,2806200,VINAGRE ALCOOL MINHOTO L500 P450ML,287,"R$1,95"
2018,setembro,2806200,VINAGRE ALCOOL REGINA 500ML,867,"R$1,65"
2018,setembro,2806200,VINAGRE ALCOOL REGINA 500ML C MACA,852,"R$2,64"
2018,setembro,2806200,VINAGRE ALCOOL REGINA C ALHO 500ML,95,"R$2,59"
2018,setembro,2806200,VINAGRE ALCOOL REGINA C LIMAO 500ML,265,"R$2,62"
2018,setembro,2806200,VINAGRE BRANCO LORD 500ML,4,"R$7,59"
2018,setembro,2806200,VINAGRE MACA LORD 500ML,69,"R$7,72"
2018,setembro,2806200,VINAGRE MACA MINHOTO 500ML,142,"R$4,46"
2018,setembro,2806200,VINAGRE MINHOTO 500ML BRANCO,13,"R$3,89"
2018,setembro,2806200,VINAGRE MINHOTO 500ML TINTO,28,"R$4,20"
2018,setembro,2806200,VINAGRE ROSANI 500ML ARROZ,18,"R$4,50"
2018,setembro,2806200,VINAGRE ROSANI 500ML MACA,130,"R$4,89"
2018,setembro,2806200,VINAGRE ROSANI 500ML TINTO,6,"R$5,29"
2018,setembro,2806200,VINAGRE ROSANI 500ML VINHO BCO,10,"R$6,26"
2018,setembro,2806200,VINAGRE TINTO LORD 500ML,4,"R$7,49"
2018,outubro,2806200,ACETO BALSAMICO GALLO VIDRO 250ML,5,"R$18,49"
2018,outubro,2806200,ACETO BALSAMICO PAGANINI 500ML,5,"R$16,79"
2018,outubro,2806200,LEITE COCO SABOR DO NORDESTE 200ML,248,"R$2,79"
2018,outubro,2806200,LEITE COCO SABOR DO NORDESTE 500ML,59,"R$5,59"
2018,outubro,2806200,LEITE DE COCO DO VALE 200ML,69,"R$3,89"
2018,outubro,2806200,LEITE DE COCO DO VALE 200ML LIGHT,73,"R$3,33"
2018,outubro,2806200,LEITE DE COCO DO VALE 200ML RTG,208,"R$2,89"
2018,outubro,2806200,LEITE DE COCO DO VALE 500ML,24,"R$7,79"
2018,outubro,2806200,LEITE DE COCO DO VALE 500ML LIGHT,20,"R$7,09"
2018,outubro,2806200,LEITE DE COCO DO VALE 500ML RTG,26,"R$6,59"
2018,outubro,2806200,LEITE DE COCO DUCOCO 200ML LIGHT,5,"R$3,99"
2018,outubro,2806200,LEITE DE COCO DUCOCO 200ML TP,4,"R$3,79"
2018,outubro,2806200,LEITE DE COCO DUCOCO 200ML VIDRO,53,"R$3,69"
2018,outubro,2806200,LEITE DE COCO DUCOCO 500ML,7,"R$9,89"
2018,outubro,2806200,LEITE DE COCO MAIS COCO 200ML VIDRO,362,"R$3,00"
2018,outubro,2806200,LEITE DE COCO MAIS COCO 500ML VIDRO,15,"R$9,29"
2018,outubro,2806200,LEITE DE COCO SOCOCO 200ML LIGHT VD,44,"R$5,29"
2018,outubro,2806200,LEITE DE COCO SOCOCO 200ML RTC VD,34,"R$4,39"
2018,outubro,2806200,LEITE DE COCO SOCOCO 200ML TP,41,"R$5,59"
2018,outubro,2806200,LEITE DE COCO SOCOCO 200ML VIDRO TR,74,"R$5,35"
2018,outubro,2806200,LEITE DE COCO SOCOCO 500ML LIGHT VD,2,"R$13,99"
2018,outubro,2806200,LEITE DE COCO SOCOCO 500ML RTC VD,14,"R$10,05"
2018,outubro,2806200,LEITE DE COCO SOCOCO 500ML VIDRO,12,"R$13,99"
2018,outubro,2806200,MOLHO DE ALHO MARATA 150ML,1,"R$2,19"
2018,outubro,2806200,MOLHO DE LIMAO MARATA 150ML,1,"R$2,19"
2018,outubro,2806200,VINAGRE ALCOOL FIGUEIRA 500ML,122,"R$1,69"
2018,outubro,2806200,VINAGRE ALCOOL LORD 300ML,282,"R$1,59"
2018,outubro,2806200,VINAGRE ALCOOL LORD 300ML LIMAO,115,"R$1,69"
2018,outubro,2806200,VINAGRE ALCOOL LORD 500ML,372,"R$2,19"
2018,outubro,2806200,VINAGRE ALCOOL LORD 500ML LIMAO,142,"R$2,29"
2018,outubro,2806200,VINAGRE ALCOOL LORD 750ML,342,"R$2,99"
2018,outubro,2806200,VINAGRE ALCOOL MESTRE CUCA 500ML,16,"R$1,89"
2018,outubro,2806200,VINAGRE ALCOOL MESTRE CUCA 750ML,305,"R$2,49"
2018,outubro,2806200,VINAGRE ALCOOL MINHOTO 500ML,71,"R$2,19"
2018,outubro,2806200,VINAGRE ALCOOL MINHOTO 500ML ALHO,45,"R$2,49"
2018,outubro,2806200,VINAGRE ALCOOL MINHOTO 500ML LIMAO,33,"R$2,49"
2018,outubro,2806200,VINAGRE ALCOOL MINHOTO 750ML,45,"R$2,69"
2018,outubro,2806200,VINAGRE ALCOOL MINHOTO L500 P450ML,312,"R$1,95"
2018,outubro,2806200,VINAGRE ALCOOL REGINA 500ML,813,"R$1,69"
2018,outubro,2806200,VINAGRE ALCOOL REGINA 500ML C MACA,734,"R$2,63"
2018,outubro,2806200,VINAGRE ALCOOL REGINA C ALHO 500ML,115,"R$2,64"
2018,outubro,2806200,VINAGRE ALCOOL REGINA C LIMAO 500ML,264,"R$2,79"
2018,outubro,2806200,VINAGRE BRANCO LORD 500ML,3,"R$7,99"
2018,outubro,2806200,VINAGRE MACA LORD 500ML,63,"R$7,99"
2018,outubro,2806200,VINAGRE MACA MINHOTO 500ML,45,"R$4,46"
2018,outubro,2806200,VINAGRE MINHOTO 500ML BRANCO,13,"R$3,89"
2018,outubro,2806200,VINAGRE MINHOTO 500ML TINTO,35,"R$4,22"
2018,outubro,2806200,VINAGRE ROSANI 500ML ARROZ,15,"R$4,59"
2018,outubro,2806200,VINAGRE ROSANI 500ML MACA,111,"R$4,89"
2018,outubro,2806200,VINAGRE ROSANI 500ML TINTO,12,"R$6,19"
2018,outubro,2806200,VINAGRE ROSANI 500ML VINHO BCO,6,"R$6,89"
2018,outubro,2806200,VINAGRE TINTO LORD 500ML,6,"R$7,49"
2018,novembro,2806200,ACETO BALSAMICO GALLO VIDRO 250ML,2,"R$18,49"
2018,novembro,2806200,ACETO BALSAMICO PAGANINI 500ML,2,"R$16,79"
2018,novembro,2806200,AGUA DE COCO DO VALE 200ML,2,"R$1,99"
2018,novembro,2806200,LEITE COCO SABOR DO NORDESTE 200ML,455,"R$2,58"
2018,novembro,2806200,LEITE COCO SABOR DO NORDESTE 500ML,60,"R$5,65"
2018,novembro,2806200,LEITE DE COCO DO VALE 200ML,54,"R$3,89"
2018,novembro,2806200,LEITE DE COCO DO VALE 200ML LIGHT,56,"R$3,49"
2018,novembro,2806200,LEITE DE COCO DO VALE 200ML RTG,98,"R$3,19"
2018,novembro,2806200,LEITE DE COCO DO VALE 500ML,27,"R$7,79"
2018,novembro,2806200,LEITE DE COCO DO VALE 500ML LIGHT,15,"R$7,09"
2018,novembro,2806200,LEITE DE COCO DO VALE 500ML RTG,28,"R$6,59"
2018,novembro,2806200,LEITE DE COCO DUCOCO 200ML LIGHT,3,"R$3,99"
2018,novembro,2806200,LEITE DE COCO DUCOCO 200ML VIDRO,63,"R$3,69"
2018,novembro,2806200,LEITE DE COCO DUCOCO 500ML,6,"R$9,26"
2018,novembro,2806200,LEITE DE COCO MAIS COCO 200ML VIDRO,526,"R$2,82"
2018,novembro,2806200,LEITE DE COCO MAIS COCO 500ML VIDRO,19,"R$9,65"
2018,novembro,2806200,LEITE DE COCO SOCOCO 200ML LIGHT VD,37,"R$5,29"
2018,novembro,2806200,LEITE DE COCO SOCOCO 200ML RTC VD,58,"R$4,39"
2018,novembro,2806200,LEITE DE COCO SOCOCO 200ML TP,10,"R$5,59"
2018,novembro,2806200,LEITE DE COCO SOCOCO 200ML VIDRO TR,65,"R$5,58"
2018,novembro,2806200,LEITE DE COCO SOCOCO 500ML RTC VD,11,"R$12,31"
2018,novembro,2806200,LEITE DE COCO SOCOCO 500ML VIDRO,14,"R$13,99"
2018,novembro,2806200,VINAGRE ALCOOL FIGUEIRA 500ML,271,"R$1,69"
2018,novembro,2806200,VINAGRE ALCOOL LORD 300ML,258,"R$1,59"
2018,novembro,2806200,VINAGRE ALCOOL LORD 300ML LIMAO,146,"R$1,69"
2018,novembro,2806200,VINAGRE ALCOOL LORD 500ML,295,"R$2,19"
2018,novembro,2806200,VINAGRE ALCOOL LORD 500ML LIMAO,124,"R$2,29"
2018,novembro,2806200,VINAGRE ALCOOL LORD 750ML,290,"R$2,99"
2018,novembro,2806200,VINAGRE ALCOOL MESTRE CUCA 500ML,7,"R$1,89"
2018,novembro,2806200,VINAGRE ALCOOL MESTRE CUCA 750ML,290,"R$2,49"
2018,novembro,2806200,VINAGRE ALCOOL MINHOTO 500ML,180,"R$2,19"
2018,novembro,2806200,VINAGRE ALCOOL MINHOTO 500ML ALHO,45,"R$2,49"
2018,novembro,2806200,VINAGRE ALCOOL MINHOTO 500ML LIMAO,123,"R$2,49"
2018,novembro,2806200,VINAGRE ALCOOL MINHOTO 750ML,199,"R$2,69"
2018,novembro,2806200,VINAGRE ALCOOL MINHOTO L500 P450ML,480,"R$1,95"
2018,novembro,2806200,VINAGRE ALCOOL REGINA 500ML,498,"R$1,77"
2018,novembro,2806200,VINAGRE ALCOOL REGINA 500ML C MACA,617,"R$2,64"
2018,novembro,2806200,VINAGRE ALCOOL REGINA C ALHO 500ML,89,"R$2,69"
2018,novembro,2806200,VINAGRE ALCOOL REGINA C LIMAO 500ML,178,"R$2,79"
2018,novembro,2806200,VINAGRE BRANCO LORD 500ML,1,"R$7,99"
2018,novembro,2806200,VINAGRE MACA LORD 500ML,71,"R$7,99"
2018,novembro,2806200,VINAGRE MACA MINHOTO 500ML,195,"R$4,45"
2018,novembro,2806200,VINAGRE MINHOTO 500ML BRANCO,16,"R$3,89"
2018,novembro,2806200,VINAGRE MINHOTO 500ML TINTO,67,"R$4,38"
2018,novembro,2806200,VINAGRE ROSANI 500ML ARROZ,6,"R$4,59"
2018,novembro,2806200,VINAGRE ROSANI 500ML MACA,135,"R$4,89"
2018,novembro,2806200,VINAGRE ROSANI 500ML TINTO,6,"R$6,19"
2018,novembro,2806200,VINAGRE ROSANI 500ML VINHO BCO,5,"R$6,89"
2018,novembro,2806200,VINAGRE TINTO LORD 500ML,5,"R$7,49"
2018,dezembro,2806200,ACETO BALSAMICO GALLO VIDRO 250ML,5,"R$18,49"
2018,dezembro,2806200,ACETO BALSAMICO PAGANINI 500ML,7,"R$16,79"
2018,dezembro,2806200,LEITE COCO SABOR DO NORDESTE 200ML,324,"R$2,79"
2018,dezembro,2806200,LEITE COCO SABOR DO NORDESTE 500ML,83,"R$5,88"
2018,dezembro,2806200,LEITE DE COCO DO VALE 200ML,100,"R$3,89"
2018,dezembro,2806200,LEITE DE COCO DO VALE 200ML LIGHT,56,"R$3,55"
2018,dezembro,2806200,LEITE DE COCO DO VALE 200ML RTG,145,"R$3,19"
2018,dezembro,2806200,LEITE DE COCO DO VALE 500ML,39,"R$8,02"
2018,dezembro,2806200,LEITE DE COCO DO VALE 500ML LIGHT,40,"R$7,47"
2018,dezembro,2806200,LEITE DE COCO DO VALE 500ML RTG,17,"R$6,59"
2018,dezembro,2806200,LEITE DE COCO DUCOCO 200ML LIGHT,3,"R$3,99"
2018,dezembro,2806200,LEITE DE COCO DUCOCO 200ML VIDRO,105,"R$3,69"
2018,dezembro,2806200,LEITE DE COCO DUCOCO 500ML,24,"R$9,64"
2018,dezembro,2806200,LEITE DE COCO MAIS COCO 200ML VIDRO,745,"R$2,57"
2018,dezembro,2806200,LEITE DE COCO MAIS COCO 500ML VIDRO,40,"R$11,79"
2018,dezembro,2806200,LEITE DE COCO SOCOCO 200ML LIGHT VD,89,"R$5,29"
2018,dezembro,2806200,LEITE DE COCO SOCOCO 200ML RTC VD,72,"R$4,39"
2018,dezembro,2806200,LEITE DE COCO SOCOCO 200ML TP,36,"R$5,02"
2018,dezembro,2806200,LEITE DE COCO SOCOCO 200ML VIDRO TR,97,"R$5,99"
2018,dezembro,2806200,LEITE DE COCO SOCOCO 500ML LIGHT VD,2,"R$13,99"
2018,dezembro,2806200,LEITE DE COCO SOCOCO 500ML RTC VD,23,"R$12,79"
2018,dezembro,2806200,LEITE DE COCO SOCOCO 500ML VIDRO,18,"R$13,99"
2018,dezembro,2806200,MOLHO DE ALHO MARATA 150ML,8,"R$2,19"
2018,dezembro,2806200,VINAGRE ALCOOL FIGUEIRA 500ML,307,"R$1,69"
2018,dezembro,2806200,VINAGRE ALCOOL LORD 300ML,231,"R$1,59"
2018,dezembro,2806200,VINAGRE ALCOOL LORD 300ML LIMAO,140,"R$1,69"
2018,dezembro,2806200,VINAGRE ALCOOL LORD 500ML,343,"R$2,19"
2018,dezembro,2806200,VINAGRE ALCOOL LORD 500ML LIMAO,130,"R$2,29"
2018,dezembro,2806200,VINAGRE ALCOOL LORD 750ML,248,"R$2,99"
2018,dezembro,2806200,VINAGRE ALCOOL MESTRE CUCA 750ML,225,"R$2,49"
